0.11167,13.723,13.591,13.444,13.298,13.006,12.715,12.282,10.887,7.3964
0.11333,13.917,13.781,13.63,13.48,13.179,12.88,12.436,11.002,7.436
0.115,14.111,13.971,13.816,13.661,13.352,13.045,12.588,11.117,7.4742
0.11667,14.304,14.16,14.001,13.841,13.524,13.209,12.739,11.23,7.5112
0.11833,14.496,14.348,14.185,14.021,13.695,13.371,12.889,11.342,7.5469
0.12,14.688,14.536,14.368,14.2,13.866,13.533,13.039,11.452,7.5814
0.12167,14.879,14.723,14.551,14.379,14.035,13.694,13.187,11.561,7.6147
0.12333,15.07,14.91,14.733,14.556,14.204,13.854,13.334,11.668,7.6469
0.125,15.26,15.096,14.915,14.733,14.372,14.013,13.48,11.774,7.678
0.12667,15.449,15.282,15.095,14.909,14.539,14.171,13.625,11.879,7.7079
0.12833,15.638,15.466,15.276,15.085,14.705,14.328,13.769,11.983,7.7369
0.13,15.827,15.651,15.455,15.26,14.871,14.485,13.912,12.085,7.7648
0.13167,16.015,15.834,15.634,15.434,15.036,14.64,14.054,12.186,7.7918
0.13333,16.202,16.017,15.812,15.608,15.2,14.795,14.195,12.286,7.8178
0.135,16.389,16.2,15.99,15.78,15.363,14.949,14.335,12.384,7.8429
0.13667,16.575,16.382,16.167,15.953,15.526,15.102,14.474,12.482,7.8671
0.13833,16.761,16.563,16.343,16.124,15.687,15.254,14.612,12.578,7.8904
0.14,16.947,16.744,16.519,16.295,15.848,15.405,14.749,12.672,7.9129
0.14167,17.132,16.924,16.694,16.465,16.009,15.556,14.885,12.766,7.9346
0.14333,17.316,17.104,16.869,16.635,16.168,15.705,15.021,12.858,7.9555
0.145,17.5,17.283,17.043,16.804,16.327,15.854,15.155,12.95,7.9757
0.14667,17.683,17.462,17.217,16.972,16.485,16.002,15.288,13.04,7.9951
0.14833,17.866,17.64,17.389,17.139,16.642,16.149,15.421,13.128,8.0139
0.15,18.048,17.818,17.562,17.307,16.799,16.296,15.552,13.216,8.0319
0.15167,18.23,17.995,17.733,17.473,16.955,16.441,15.683,13.303,8.0493
0.15333,18.412,18.171,17.905,17.639,17.11,16.586,15.813,13.388,8.0661
0.155,18.593,18.347,18.075,17.804,17.264,16.73,15.941,13.473,8.0822
0.15667,18.773,18.523,18.245,17.968,17.418,16.873,16.069,13.556,8.0978
0.15833,18.953,18.698,18.415,18.132,17.571,17.015,16.196,13.638,8.1127
0.16,19.133,18.872,18.583,18.296,17.723,17.157,16.322,13.719,8.1272
0.16167,19.312,19.046,18.752,18.458,17.875,17.298,16.448,13.799,8.141
0.16333,19.49,19.22,18.92,18.621,18.026,17.438,16.572,13.878,8.1544
0.165,19.668,19.393,19.087,18.782,18.176,17.577,16.695,13.956,8.1673
0.16667,19.846,19.565,19.254,18.943,18.326,17.716,16.818,14.033,8.1797
0.16833,20.023,19.737,19.42,19.103,18.475,17.854,16.94,14.109,8.1916
0.17,20.2,19.909,19.585,19.263,18.623,17.991,17.061,14.184,8.203
0.17167,20.377,20.08,19.75,19.422,18.771,18.127,17.181,14.258,8.2141
0.17333,20.553,20.25,19.915,19.581,18.918,18.263,17.3,14.331,8.2247
0.175,20.728,20.42,20.079,19.739,19.064,18.398,17.419,14.403,8.2349
0.17667,20.903,20.59,20.243,19.897,19.21,18.532,17.536,14.474,8.2448
0.17833,21.078,20.759,20.406,20.054,19.355,18.665,17.653,14.544,8.2542
0.18,21.252,20.928,20.568,20.21,19.499,18.798,17.769,14.613,8.2633
0.18167,21.426,21.096,20.73,20.366,19.643,18.93,17.884,14.682,8.2721
0.18333,21.599,21.264,20.892,20.521,19.786,19.061,17.999,14.749,8.2805
0.185,21.772,21.431,21.053,20.676,19.929,19.192,18.112,14.815,8.2886
0.18667,21.945,21.598,21.213,20.83,20.071,19.322,18.225,14.881,8.2964
0.18833,22.117,21.764,21.373,20.984,20.212,19.451,18.337,14.946,8.3038
0.19,22.289,21.93,21.533,21.137,20.353,19.58,18.448,15.009,8.311
0.19167,22.46,22.096,21.692,21.29,20.493,19.708,18.559,15.072,8.3179
0.19333,22.631,22.261,21.85,21.442,20.632,19.835,18.668,15.134,8.3246
0.195,22.802,22.425,22.008,21.593,20.771,19.961,18.777,15.196,8.331
0.19667,22.972,22.589,22.166,21.744,20.909,20.087,18.885,15.256,8.3371
0.19833,23.142,22.753,22.323,21.895,21.047,20.212,18.993,15.315,8.343
0.2,23.311,22.916,22.48,22.045,21.184,20.336,19.1,15.374,8.3487
0.20167,23.48,23.079,22.636,22.195,21.32,20.46,19.205,15.432,8.3541
0.20333,23.649,23.242,22.792,22.344,21.456,20.583,19.311,15.489,8.3594
0.205,23.817,23.404,22.947,22.492,21.591,20.706,19.415,15.546,8.3644
0.20667,23.985,23.566,23.102,22.64,21.726,20.828,19.519,15.601,8.3692
0.20833,24.152,23.727,23.256,22.787,21.86,20.949,19.622,15.656,8.3739
0.21,24.319,23.888,23.41,22.934,21.994,21.069,19.724,15.71,8.3783
0.21167,24.486,24.048,23.563,23.081,22.126,21.189,19.826,15.763,8.3826
0.21333,24.652,24.208,23.716,23.227,22.259,21.309,19.926,15.816,8.3867
0.215,24.818,24.368,23.869,23.372,22.391,21.427,20.027,15.868,8.3907
0.21667,24.984,24.527,24.021,23.517,22.522,21.545,20.126,15.919,8.3945
0.21833,25.149,24.686,24.172,23.662,22.653,21.663,20.225,15.969,8.3981
0.22,25.314,24.844,24.324,23.806,22.783,21.779,20.323,16.019,8.4016
0.22167,25.479,25.002,24.474,23.95,22.912,21.896,20.42,16.068,8.4049
0.22333,25.643,25.16,24.625,24.093,23.041,22.011,20.517,16.116,8.4082
0.225,25.807,25.317,24.774,24.235,23.17,22.126,20.613,16.164,8.4113
0.22667,25.971,25.474,24.924,24.377,23.298,22.24,20.708,16.211,8.4142
0.22833,26.134,25.63,25.073,24.519,23.425,22.354,20.803,16.257,8.4171
0.23,26.297,25.786,25.222,24.66,23.552,22.467,20.897,16.303,8.4198
0.23167,26.459,25.942,25.37,24.801,23.678,22.58,20.99,16.347,8.4224
0.23333,26.621,26.097,25.517,24.941,23.804,22.692,21.083,16.392,8.425
0.235,26.783,26.252,25.665,25.081,23.929,22.803,21.175,16.436,8.4274
0.23667,26.945,26.407,25.812,25.221,24.054,22.914,21.266,16.479,8.4297
0.23833,27.106,26.561,25.958,25.36,24.178,23.024,21.357,16.521,8.4319
0.24,27.267,26.715,26.104,25.498,24.302,23.133,21.447,16.563,8.4341
0.24167,27.427,26.868,26.25,25.636,24.425,23.243,21.536,16.604,8.4361
0.24333,27.587,27.021,26.395,25.774,24.548,23.351,21.625,16.645,8.4381
0.245,27.747,27.174,26.54,25.911,24.67,23.459,21.713,16.685,8.44
0.24667,27.907,27.326,26.685,26.048,24.792,23.566,21.801,16.724,8.4418
0.24833,28.066,27.478,26.829,26.184,24.913,23.673,21.888,16.763,8.4435
0.25,28.225,27.63,26.973,26.32,25.033,23.779,21.974,16.802,8.4452
0.25167,28.383,27.781,27.116,26.455,25.153,23.885,22.06,16.84,8.4468
0.25333,28.542,27.932,27.259,26.59,25.273,23.99,22.145,16.877,8.4483
0.255,28.7,28.083,27.401,26.725,25.392,24.094,22.23,16.914,8.4498
0.25667,28.857,28.233,27.543,26.859,25.511,24.198,22.313,16.95,8.4512
0.25833,29.015,28.383,27.685,26.993,25.629,24.302,22.397,16.985,8.4526
0.26,29.172,28.533,27.826,27.126,25.747,24.405,22.479,17.021,8.4539
0.26167,29.328,28.682,27.967,27.259,25.864,24.507,22.562,17.055,8.4551
0.26333,29.485,28.831,28.108,27.391,25.98,24.609,22.643,17.089,8.4563
0.265,29.641,28.979,28.248,27.523,26.097,24.71,22.724,17.123,8.4574
0.26667,29.797,29.127,28.388,27.655,26.212,24.811,22.805,17.156,8.4585
0.26833,29.952,29.275,28.528,27.786,26.328,24.911,22.884,17.189,8.4596
0.27,30.107,29.423,28.667,27.917,26.442,25.011,22.964,17.221,8.4606
0.27167,30.262,29.57,28.805,28.047,26.557,25.11,23.042,17.253,8.4616
0.27333,30.417,29.717,28.944,28.177,26.67,25.208,23.121,17.284,8.4625
0.275,30.571,29.863,29.082,28.307,26.784,25.307,23.198,17.315,8.4634
0.27667,30.725,30.01,29.219,28.436,26.897,25.404,23.275,17.345,8.4642
0.27833,30.879,30.156,29.357,28.565,27.009,25.501,23.352,17.375,8.4651
0.28,31.033,30.301,29.493,28.693,27.121,25.598,23.428,17.404,8.4658
0.28167,31.186,30.446,29.63,28.821,27.233,25.694,23.503,17.433,8.4666
0.28333,31.339,30.591,29.766,28.949,27.344,25.79,23.578,17.462,8.4673
0.285,31.491,30.736,29.902,29.076,27.454,25.885,23.652,17.49,8.468
0.28667,31.644,30.88,30.038,29.203,27.564,25.979,23.726,17.517,8.4687
0.28833,31.796,31.024,30.173,29.329,27.674,26.073,23.799,17.545,8.4693
0.29,31.948,31.168,30.307,29.455,27.783,26.167,23.872,17.572,8.4699
0.29167,32.099,31.311,30.442,29.581,27.892,26.26,23.944,17.598,8.4705
0.29333,32.25,31.454,30.576,29.706,28.001,26.353,24.016,17.624,8.471
0.295,32.401,31.597,30.71,29.831,28.109,26.445,24.087,17.65,8.4716
0.29667,32.552,31.739,30.843,29.956,28.216,26.537,24.158,17.675,8.4721
0.29833,32.702,31.882,30.976,30.08,28.323,26.628,24.228,17.7,8.4726
0.3,32.853,32.023,31.109,30.203,28.43,26.719,24.297,17.724,8.4731
0.30167,33.003,32.165,31.241,30.327,28.536,26.809,24.366,17.749,8.4735
0.30333,33.152,32.306,31.373,30.45,28.642,26.899,24.435,17.772,8.4739
0.305,33.302,32.447,31.505,30.572,28.747,26.988,24.503,17.796,8.4744
0.30667,33.451,32.588,31.636,30.695,28.852,27.077,24.571,17.819,8.4747
0.30833,33.6,32.728,31.767,30.817,28.956,27.165,24.638,17.842,8.4751
0.31,33.748,32.868,31.898,30.938,29.06,27.253,24.705,17.864,8.4755
0.31167,33.896,33.008,32.028,31.059,29.164,27.34,24.771,17.886,8.4758
0.31333,34.045,33.147,32.158,31.18,29.267,27.427,24.837,17.908,8.4762
0.315,34.192,33.287,32.288,31.301,29.37,27.514,24.902,17.929,8.4765
0.31667,34.34,33.426,32.417,31.421,29.472,27.6,24.967,17.95,8.4768
0.31833,34.487,33.564,32.547,31.541,29.574,27.686,25.031,17.971,8.4771
0.32,34.634,33.702,32.675,31.66,29.676,27.771,25.095,17.991,8.4774
0.32167,34.781,33.84,32.804,31.779,29.777,27.856,25.158,18.011,8.4776
0.32333,34.928,33.978,32.932,31.898,29.878,27.94,25.221,18.031,8.4779
0.325,35.074,34.116,33.06,32.016,29.978,28.024,25.283,18.051,8.4782
0.32667,35.22,34.253,33.187,32.134,30.078,28.107,25.345,18.07,8.4784
0.32833,35.366,34.39,33.314,32.252,30.178,28.19,25.407,18.089,8.4786
0.33,35.512,34.526,33.441,32.369,30.277,28.273,25.468,18.107,8.4788
0.33167,35.657,34.663,33.568,32.486,30.376,28.355,25.529,18.126,8.479
0.33333,35.802,34.799,33.694,32.602,30.474,28.436,25.589,18.144,8.4792
0.335,35.947,34.935,33.82,32.719,30.572,28.518,25.649,18.161,8.4794
0.33667,36.092,35.07,33.945,32.835,30.669,28.599,25.708,18.179,8.4796
0.33833,36.236,35.206,34.071,32.95,30.767,28.679,25.767,18.196,8.4798
0.34,36.38,35.341,34.196,33.065,30.863,28.759,25.825,18.213,8.48
0.34167,36.524,35.475,34.32,33.18,30.96,28.839,25.883,18.23,8.4801
0.34333,36.668,35.61,34.445,33.295,31.056,28.918,25.941,18.246,8.4803
0.345,36.811,35.744,34.569,33.409,31.151,28.996,25.998,18.262,8.4804
0.34667,36.955,35.878,34.693,33.523,31.247,29.075,26.055,18.278,8.4806
0.34833,37.098,36.012,34.816,33.637,31.341,29.153,26.111,18.294,8.4807
0.35,37.24,36.145,34.939,33.75,31.436,29.23,26.167,18.309,8.4808
0.35167,37.383,36.278,35.062,33.863,31.53,29.307,26.223,18.324,8.4809
0.35333,37.525,36.411,35.185,33.976,31.624,29.384,26.278,18.339,8.4811
0.355,37.667,36.544,35.307,34.088,31.717,29.46,26.333,18.354,8.4812
0.35667,37.809,36.676,35.429,34.2,31.81,29.536,26.387,18.368,8.4813
0.35833,37.951,36.808,35.551,34.311,31.903,29.612,26.441,18.382,8.4814
0.36,38.092,36.94,35.672,34.423,31.995,29.687,26.494,18.396,8.4815
0.36167,38.234,37.072,35.794,34.534,32.087,29.761,26.547,18.41,8.4816
0.36333,38.375,37.203,35.914,34.644,32.178,29.836,26.6,18.424,8.4817
0.365,38.515,37.334,36.035,34.755,32.269,29.91,26.652,18.437,8.4818
0.36667,38.656,37.465,36.155,34.865,32.36,29.983,26.704,18.45,8.4819
0.36833,38.796,37.596,36.275,34.975,32.451,30.056,26.756,18.463,8.4819
0.37,38.936,37.726,36.395,35.084,32.541,30.129,26.807,18.476,8.482
0.37167,39.076,37.856,36.515,35.193,32.63,30.202,26.858,18.488,8.4821
0.37333,39.216,37.986,36.634,35.302,32.72,30.274,26.908,18.501,8.4822
0.375,39.356,38.116,36.753,35.41,32.809,30.345,26.958,18.513,8.4822
0.37667,39.495,38.245,36.871,35.519,32.897,30.416,27.008,18.525,8.4823
0.37833,39.634,38.374,36.99,35.626,32.986,30.487,27.057,18.537,8.4823
0.38,39.773,38.503,37.108,35.734,33.074,30.558,27.106,18.548,8.4824
0.38167,39.911,38.632,37.225,35.841,33.161,30.628,27.155,18.56,8.4825
0.38333,40.05,38.76,37.343,35.948,33.249,30.698,27.203,18.571,8.4825
0.385,40.188,38.888,37.46,36.055,33.335,30.767,27.251,18.582,8.4826
0.38667,40.326,39.016,37.577,36.161,33.422,30.836,27.298,18.593,8.4826
0.38833,40.464,39.144,37.694,36.267,33.508,30.905,27.345,18.603,8.4827
0.39,40.602,39.271,37.81,36.373,33.594,30.973,27.392,18.614,8.4827
0.39167,40.739,39.399,37.926,36.479,33.68,31.041,27.439,18.624,8.4828
0.39333,40.876,39.526,38.042,36.584,33.765,31.109,27.485,18.634,8.4828
0.395,41.013,39.652,38.158,36.689,33.85,31.176,27.53,18.644,8.4828
0.39667,41.15,39.779,38.273,36.793,33.934,31.243,27.576,18.654,8.4829
0.39833,41.287,39.905,38.388,36.898,34.018,31.309,27.621,18.664,8.4829
0.4,41.423,40.031,38.503,37.002,34.102,31.375,27.666,18.673,8.4829
0.40167,41.559,40.157,38.618,37.105,34.186,31.441,27.71,18.683,8.483
0.40333,41.695,40.283,38.732,37.209,34.269,31.507,27.754,18.692,8.483
0.405,41.831,40.408,38.846,37.312,34.352,31.572,27.798,18.701,8.483
0.40667,41.967,40.533,38.96,37.415,34.434,31.637,27.841,18.71,8.4831
0.40833,42.102,40.658,39.074,37.517,34.517,31.701,27.884,18.719,8.4831
0.41,42.237,40.783,39.187,37.62,34.599,31.765,27.927,18.727,8.4831
0.41167,42.373,40.907,39.3,37.722,34.68,31.829,27.969,18.736,8.4832
0.41333,42.507,41.032,39.413,37.823,34.761,31.892,28.011,18.744,8.4832
0.415,42.642,41.156,39.525,37.925,34.842,31.955,28.053,18.752,8.4832
0.41667,42.777,41.28,39.638,38.026,34.923,32.018,28.094,18.76,8.4832
0.41833,42.911,41.403,39.75,38.127,35.003,32.081,28.136,18.768,8.4832
0.42,43.045,41.527,39.861,38.227,35.083,32.143,28.176,18.776,8.4833
0.42167,43.179,41.65,39.973,38.328,35.163,32.204,28.217,18.784,8.4833
0.42333,43.313,41.773,40.084,38.428,35.242,32.266,28.257,18.791,8.4833
0.425,43.446,41.895,40.195,38.528,35.321,32.327,28.297,18.799,8.4833
0.42667,43.58,42.018,40.306,38.627,35.4,32.388,28.337,18.806,8.4833
0.42833,43.713,42.14,40.416,38.726,35.478,32.448,28.376,18.813,8.4834
0.43,43.846,42.262,40.527,38.825,35.556,32.508,28.415,18.82,8.4834
0.43167,43.978,42.384,40.637,38.924,35.634,32.568,28.454,18.827,8.4834
0.43333,44.111,42.506,40.747,39.022,35.712,32.628,28.492,18.834,8.4834
0.435,44.244,42.627,40.856,39.12,35.789,32.687,28.53,18.841,8.4834
0.43667,44.376,42.749,40.965,39.218,35.866,32.746,28.568,18.848,8.4834
0.43833,44.508,42.87,41.075,39.316,35.942,32.804,28.605,18.854,8.4834
0.44,44.64,42.99,41.183,39.413,36.019,32.863,28.643,18.861,8.4835
0.44167,44.772,43.111,41.292,39.51,36.095,32.92,28.68,18.867,8.4835
0.44333,44.903,43.231,41.4,39.607,36.17,32.978,28.716,18.873,8.4835
0.445,45.035,43.352,41.508,39.704,36.246,33.035,28.753,18.879,8.4835
0.44667,45.166,43.472,41.616,39.8,36.321,33.092,28.789,18.885,8.4835
0.44833,45.297,43.591,41.724,39.896,36.396,33.149,28.825,18.891,8.4835
0.45,45.428,43.711,41.831,39.992,36.47,33.206,28.86,18.897,8.4835
0.45167,45.558,43.83,41.939,40.087,36.544,33.262,28.895,18.903,8.4835
0.45333,45.689,43.949,42.046,40.183,36.618,33.317,28.93,18.908,8.4835
0.455,45.819,44.068,42.152,40.278,36.692,33.373,28.965,18.914,8.4835
0.45667,45.949,44.187,42.259,40.372,36.765,33.428,29,18.919,8.4835
0.45833,46.079,44.306,42.365,40.467,36.838,33.483,29.034,18.925,8.4836
0.46,46.209,44.424,42.471,40.561,36.911,33.538,29.068,18.93,8.4836
0.46167,46.339,44.542,42.577,40.655,36.983,33.592,29.102,18.935,8.4836
0.46333,46.468,44.66,42.682,40.749,37.056,33.646,29.135,18.94,8.4836
0.465,46.598,44.778,42.788,40.842,37.128,33.7,29.168,18.945,8.4836
0.46667,46.727,44.896,42.893,40.935,37.199,33.753,29.201,18.95,8.4836
0.46833,46.856,45.013,42.998,41.028,37.27,33.807,29.234,18.955,8.4836
0.47,46.985,45.13,43.102,41.121,37.342,33.859,29.266,18.96,8.4836
0.47167,47.113,45.247,43.207,41.213,37.412,33.912,29.298,18.964,8.4836
0.47333,47.242,45.364,43.311,41.306,37.483,33.964,29.33,18.969,8.4836
0.475,47.37,45.481,43.415,41.398,37.553,34.017,29.362,18.973,8.4836
0.47667,47.498,45.597,43.519,41.489,37.623,34.068,29.393,18.978,8.4836
0.47833,47.626,45.713,43.622,41.581,37.693,34.12,29.424,18.982,8.4836
0.48,47.754,45.829,43.726,41.672,37.762,34.171,29.455,18.986,8.4836
0.48167,47.882,45.945,43.829,41.763,37.831,34.222,29.486,18.991,8.4836
0.48333,48.009,46.061,43.932,41.854,37.9,34.273,29.516,18.995,8.4836
0.485,48.137,46.176,44.034,41.944,37.969,34.323,29.547,18.999,8.4836
0.48667,48.264,46.291,44.137,42.035,38.037,34.373,29.577,19.003,8.4836
0.48833,48.391,46.407,44.239,42.125,38.105,34.423,29.606,19.007,8.4836
0.49,48.518,46.521,44.341,42.214,38.173,34.473,29.636,19.011,8.4836
0.49167,48.644,46.636,44.443,42.304,38.24,34.522,29.665,19.015,8.4837
0.49333,48.771,46.751,44.544,42.393,38.308,34.571,29.694,19.018,8.4837
0.495,48.897,46.865,44.646,42.482,38.375,34.62,29.723,19.022,8.4837
0.49667,49.024,46.979,44.747,42.571,38.441,34.668,29.752,19.026,8.4837
0.49833,49.15,47.093,44.848,42.66,38.508,34.717,29.78,19.029,8.4837
0.5,49.276,47.207,44.949,42.748,38.574,34.765,29.808,19.033,8.4837
0.50167,49.401,47.321,45.049,42.836,38.64,34.812,29.836,19.036,8.4837
0.50333,49.527,47.434,45.149,42.924,38.706,34.86,29.864,19.04,8.4837
0.505,49.653,47.547,45.249,43.012,38.771,34.907,29.891,19.043,8.4837
0.50667,49.778,47.66,45.349,43.099,38.836,34.954,29.919,19.046,8.4837
0.50833,49.903,47.773,45.449,43.186,38.901,35.001,29.946,19.049,8.4837
0.51,50.028,47.886,45.549,43.273,38.966,35.047,29.972,19.053,8.4837
0.51167,50.153,47.998,45.648,43.36,39.03,35.094,29.999,19.056,8.4837
0.51333,50.278,48.111,45.747,43.447,39.094,35.14,30.026,19.059,8.4837
0.515,50.402,48.223,45.846,43.533,39.158,35.185,30.052,19.062,8.4837
0.51667,50.527,48.335,45.944,43.619,39.222,35.231,30.078,19.065,8.4837
0.51833,50.651,48.447,46.043,43.705,39.285,35.276,30.104,19.068,8.4837
0.52,50.775,48.558,46.141,43.79,39.348,35.321,30.129,19.071,8.4837
0.52167,50.899,48.67,46.239,43.876,39.411,35.366,30.155,19.073,8.4837
0.52333,51.023,48.781,46.337,43.961,39.474,35.41,30.18,19.076,8.4837
0.525,51.147,48.892,46.435,44.046,39.536,35.455,30.205,19.079,8.4837
0.52667,51.27,49.003,46.532,44.13,39.598,35.499,30.23,19.082,8.4837
0.52833,51.393,49.114,46.629,44.215,39.66,35.542,30.254,19.084,8.4837
0.53,51.517,49.224,46.726,44.299,39.722,35.586,30.279,19.087,8.4837
0.53167,51.64,49.335,46.823,44.383,39.784,35.629,30.303,19.089,8.4837
0.53333,51.763,49.445,46.92,44.467,39.845,35.672,30.327,19.092,8.4837
0.535,51.886,49.555,47.016,44.551,39.906,35.715,30.351,19.094,8.4837
0.53667,52.008,49.665,47.112,44.634,39.966,35.758,30.374,19.097,8.4837
0.53833,52.131,49.775,47.208,44.717,40.027,35.8,30.398,19.099,8.4837
0.54,52.253,49.884,47.304,44.8,40.087,35.842,30.421,19.101,8.4837
0.54167,52.375,49.994,47.4,44.883,40.147,35.884,30.444,19.104,8.4837
