0.39167,19.715,19.435,19.124,18.815,18.201,17.594,16.701,13.933,8.112
0.39333,19.79,19.508,19.195,18.883,18.265,17.653,16.753,13.966,8.1172
0.395,19.865,19.581,19.265,18.951,18.328,17.711,16.805,13.998,8.1224
0.39667,19.94,19.653,19.336,19.019,18.391,17.77,16.856,14.03,8.1274
0.39833,20.015,19.726,19.406,19.087,18.454,17.828,16.908,14.062,8.1324
0.4,20.09,19.799,19.476,19.155,18.517,17.886,16.959,14.094,8.1373
0.40167,20.165,19.872,19.546,19.223,18.579,17.944,17.01,14.126,8.1422
0.40333,20.24,19.944,19.616,19.29,18.642,18.002,17.061,14.157,8.1469
0.405,20.314,20.016,19.686,19.357,18.704,18.06,17.112,14.188,8.1516
0.40667,20.389,20.089,19.756,19.425,18.767,18.117,17.163,14.22,8.1562
0.40833,20.464,20.161,19.826,19.492,18.829,18.175,17.213,14.25,8.1607
0.41,20.538,20.233,19.896,19.559,18.891,18.232,17.263,14.281,8.1651
0.41167,20.612,20.305,19.965,19.626,18.953,18.289,17.314,14.312,8.1695
0.41333,20.687,20.377,20.035,19.693,19.015,18.346,17.364,14.342,8.1738
0.415,20.761,20.449,20.104,19.76,19.077,18.403,17.414,14.372,8.1781
0.41667,20.835,20.521,20.173,19.827,19.139,18.46,17.463,14.402,8.1822
0.41833,20.909,20.593,20.242,19.893,19.2,18.516,17.513,14.432,8.1863
0.42,20.983,20.664,20.311,19.96,19.262,18.573,17.562,14.462,8.1904
0.42167,21.057,20.736,20.38,20.026,19.323,18.629,17.612,14.491,8.1943
0.42333,21.131,20.808,20.449,20.092,19.384,18.686,17.661,14.521,8.1982
0.425,21.205,20.879,20.518,20.158,19.445,18.742,17.71,14.55,8.2021
0.42667,21.279,20.95,20.587,20.225,19.506,18.798,17.759,14.579,8.2059
0.42833,21.352,21.022,20.655,20.291,19.567,18.854,17.808,14.608,8.2096
0.43,21.426,21.093,20.724,20.357,19.628,18.909,17.856,14.637,8.2132
0.43167,21.499,21.164,20.792,20.422,19.688,18.965,17.905,14.665,8.2168
0.43333,21.573,21.235,20.861,20.488,19.749,19.02,17.953,14.693,8.2204
0.435,21.646,21.306,20.929,20.554,19.809,19.076,18.001,14.722,8.2238
0.43667,21.719,21.377,20.997,20.619,19.87,19.131,18.049,14.75,8.2272
0.43833,21.792,21.447,21.065,20.685,19.93,19.186,18.097,14.778,8.2306
0.44,21.865,21.518,21.133,20.75,19.99,19.241,18.145,14.805,8.2339
0.44167,21.938,21.589,21.201,20.815,20.05,19.296,18.192,14.833,8.2372
0.44333,22.011,21.659,21.269,20.88,20.11,19.351,18.24,14.86,8.2404
0.445,22.084,21.729,21.336,20.945,20.17,19.405,18.287,14.888,8.2435
0.44667,22.157,21.8,21.404,21.01,20.229,19.46,18.334,14.915,8.2466
0.44833,22.23,21.87,21.472,21.075,20.289,19.514,18.381,14.942,8.2497
0.45,22.303,21.94,21.539,21.14,20.348,19.569,18.428,14.968,8.2527
0.45167,22.375,22.01,21.606,21.204,20.407,19.623,18.475,14.995,8.2556
0.45333,22.448,22.08,21.674,21.269,20.467,19.677,18.522,15.021,8.2585
0.455,22.52,22.15,21.741,21.333,20.526,19.731,18.568,15.048,8.2613
0.45667,22.593,22.22,21.808,21.398,20.585,19.784,18.614,15.074,8.2641
0.45833,22.665,22.29,21.875,21.462,20.643,19.838,18.661,15.1,8.2669
0.46,22.737,22.36,21.942,21.526,20.702,19.891,18.707,15.126,8.2696
